ID,context_id,context_length,context_title,context,question,answer,start position,question type,classification
325,41,1629,Kerja keras (deligence or hard work),"Rasulullah menjadi teladan dalam berbagai hal salah satunya kerja keras. Perjuangan Rasulullah dalam berdakwah mengalami banyak halangan dan rintangan, namun berkat kerja kerasnya Rasulullah mampu membangun sebuah peradaban di Madinah. Keberhasilan Rasulullah dalam membangun peradaban tidak luput dari kerja kerasnya mendakwahkan Islam hingga dihina dan tersiksa. Seperti yang Rasulullah alami ketika berdakwah kepada kaum Thaif. Rasulullah dihinakan dan disiksa, hingga tubuhnya yang mulia jatuh terjerembab dan terluka. Namun Rasulullah tidak pernah patah semangat. Rasulullah tetap bekerja keras untuk mendakwahkan Islam.Cara selanjutnya yang ditempuh Rasulullah yaitu dengan berhijrah. Sebelum peristiwa hijrah ke Madinah, Rasulullah mengutus beberapa sahabat untuk berhijrah ke Habasyah. Dalam rangka mendakwahkan Islam kepada Raja Najasyi danmasyarakat Habasyah. Peristiwa hijrahnya para sahabat ke Habasyah tidak disertai dengan Rasulullah. Karena Rasulullah sedang berjuang membela kaum muslim yang masih berada di Mekah. Hingga akhirnya datanglah orang-orang Madinah yang meminta Rasulullah untuk menjadi pemimpin mereka.Rasulullah menghabiskan waktunya selama 10 tahun di Madinah untuk melakukan dakwah. Sehingga masyarakat jazirah Arab memutuskan untuk memeluk agama Islam. Rasulullah pun memerintahkan para sahabatnya untuk melakukan dakwah ke berbagai daerah maupun penjuru dunia lainnya. Kerja keras Rasulullah membuahkan hasil yang baik hingga Islam dapat tersebar sampai ke sebagian besar jazirah arab bahkan penjuru dunia. Hal ini dapat dijadikan teladan dalam menanamkan pendidikan karakter berupa kerja keras.",Siapa yang diutus oleh Rasulullah untuk berhijrah ke Habasyah?,beberapa sahabat,748,who,B
326,41,1629,Kerja keras (deligence or hard work),"Rasulullah menjadi teladan dalam berbagai hal salah satunya kerja keras. Perjuangan Rasulullah dalam berdakwah mengalami banyak halangan dan rintangan, namun berkat kerja kerasnya Rasulullah mampu membangun sebuah peradaban di Madinah. Keberhasilan Rasulullah dalam membangun peradaban tidak luput dari kerja kerasnya mendakwahkan Islam hingga dihina dan tersiksa. Seperti yang Rasulullah alami ketika berdakwah kepada kaum Thaif. Rasulullah dihinakan dan disiksa, hingga tubuhnya yang mulia jatuh terjerembab dan terluka. Namun Rasulullah tidak pernah patah semangat. Rasulullah tetap bekerja keras untuk mendakwahkan Islam.Cara selanjutnya yang ditempuh Rasulullah yaitu dengan berhijrah. Sebelum peristiwa hijrah ke Madinah, Rasulullah mengutus beberapa sahabat untuk berhijrah ke Habasyah. Dalam rangka mendakwahkan Islam kepada Raja Najasyi danmasyarakat Habasyah. Peristiwa hijrahnya para sahabat ke Habasyah tidak disertai dengan Rasulullah. Karena Rasulullah sedang berjuang membela kaum muslim yang masih berada di Mekah. Hingga akhirnya datanglah orang-orang Madinah yang meminta Rasulullah untuk menjadi pemimpin mereka.Rasulullah menghabiskan waktunya selama 10 tahun di Madinah untuk melakukan dakwah. Sehingga masyarakat jazirah Arab memutuskan untuk memeluk agama Islam. Rasulullah pun memerintahkan para sahabatnya untuk melakukan dakwah ke berbagai daerah maupun penjuru dunia lainnya. Kerja keras Rasulullah membuahkan hasil yang baik hingga Islam dapat tersebar sampai ke sebagian besar jazirah arab bahkan penjuru dunia. Hal ini dapat dijadikan teladan dalam menanamkan pendidikan karakter berupa kerja keras.",Berapa lama Rasulullah menghabiskan waktunya di Madinah untuk melakukan dakwah?,10 tahun,1171,how many,B
327,41,1629,Kerja keras (deligence or hard work),"Rasulullah menjadi teladan dalam berbagai hal salah satunya kerja keras. Perjuangan Rasulullah dalam berdakwah mengalami banyak halangan dan rintangan, namun berkat kerja kerasnya Rasulullah mampu membangun sebuah peradaban di Madinah. Keberhasilan Rasulullah dalam membangun peradaban tidak luput dari kerja kerasnya mendakwahkan Islam hingga dihina dan tersiksa. Seperti yang Rasulullah alami ketika berdakwah kepada kaum Thaif. Rasulullah dihinakan dan disiksa, hingga tubuhnya yang mulia jatuh terjerembab dan terluka. Namun Rasulullah tidak pernah patah semangat. Rasulullah tetap bekerja keras untuk mendakwahkan Islam.Cara selanjutnya yang ditempuh Rasulullah yaitu dengan berhijrah. Sebelum peristiwa hijrah ke Madinah, Rasulullah mengutus beberapa sahabat untuk berhijrah ke Habasyah. Dalam rangka mendakwahkan Islam kepada Raja Najasyi danmasyarakat Habasyah. Peristiwa hijrahnya para sahabat ke Habasyah tidak disertai dengan Rasulullah. Karena Rasulullah sedang berjuang membela kaum muslim yang masih berada di Mekah. Hingga akhirnya datanglah orang-orang Madinah yang meminta Rasulullah untuk menjadi pemimpin mereka.Rasulullah menghabiskan waktunya selama 10 tahun di Madinah untuk melakukan dakwah. Sehingga masyarakat jazirah Arab memutuskan untuk memeluk agama Islam. Rasulullah pun memerintahkan para sahabatnya untuk melakukan dakwah ke berbagai daerah maupun penjuru dunia lainnya. Kerja keras Rasulullah membuahkan hasil yang baik hingga Islam dapat tersebar sampai ke sebagian besar jazirah arab bahkan penjuru dunia. Hal ini dapat dijadikan teladan dalam menanamkan pendidikan karakter berupa kerja keras.",Siapa yang meminta Rasulullah menjadi pemimpin?,orang-orang Madinah,1057,who,B
328,42,1059,Asal usul dan Letak Geografis Bangsa Arab (1),"Bangsa Arab bisa dikategorikan sebagai bangsa yang nomaden (berpindah-pindah) yang termasuk dalam rumpun bangsa Caucasoid dalam sub ras Mediteraniean yang meliputi wilayah sekitar Laut Tengah, Afrika Utara, Armenia, Arabia dan Irania.Bangsa Arab menurut ahli sejarah dibagi menjadi beberapa kelompok:

Arab Aribah yang meliputi kaum Ad, kaum Tsamud, kaum Thasm. Arab Aribah ini juga disebut sebagai Arab Qahthaniyah yang bernenek moyang pada Qahthan atau juga bisa disebut dengan Yamaniah karena tinggal di Yaman. 

Arab Muta'arribah atau juga disebut dengan Arab Qahtaniyyah menurunkan kabilah Jurhum dan Ya'rib. Dari Ya'rib menurunkan suku besar Kahlan dan Himyar. Sedangkan yang termasuk suku Himyar adalah Qudla'ah, Tanukh, Kalb, Juhainah dan Udzrah. 

Arab Musta'ribah atau Adnaniyah berkembang menjadi dua suku besar, yaitu Kabi'ah dan Mudlar. Dari Kabi'ah muncul kabilah Asad dan kabila Wail. Kabilah Wail bercabang menjadi suku Bakr dan Taghlab. Mudlar bercabang menjadi kabila Qais Ailan yang menurunkan marga Hawazin dan Sulaiman dan kabilah Tamim. ",Dimana bangsa Arab Aribah tinggal?,Yaman,507,where,A
329,42,1059,Asal usul dan Letak Geografis Bangsa Arab (1),"Bangsa Arab bisa dikategorikan sebagai bangsa yang nomaden (berpindah-pindah) yang termasuk dalam rumpun bangsa Caucasoid dalam sub ras Mediteraniean yang meliputi wilayah sekitar Laut Tengah, Afrika Utara, Armenia, Arabia dan Irania.Bangsa Arab menurut ahli sejarah dibagi menjadi beberapa kelompok:

Arab Aribah yang meliputi kaum Ad, kaum Tsamud, kaum Thasm. Arab Aribah ini juga disebut sebagai Arab Qahthaniyah yang bernenek moyang pada Qahthan atau juga bisa disebut dengan Yamaniah karena tinggal di Yaman. 

Arab Muta'arribah atau juga disebut dengan Arab Qahtaniyyah menurunkan kabilah Jurhum dan Ya'rib. Dari Ya'rib menurunkan suku besar Kahlan dan Himyar. Sedangkan yang termasuk suku Himyar adalah Qudla'ah, Tanukh, Kalb, Juhainah dan Udzrah. 

Arab Musta'ribah atau Adnaniyah berkembang menjadi dua suku besar, yaitu Kabi'ah dan Mudlar. Dari Kabi'ah muncul kabilah Asad dan kabila Wail. Kabilah Wail bercabang menjadi suku Bakr dan Taghlab. Mudlar bercabang menjadi kabila Qais Ailan yang menurunkan marga Hawazin dan Sulaiman dan kabilah Tamim. ",Apa nama suku besar yang diturunkan oleh Arab Aribah?,"kaum Ad, kaum Tsamud, kaum Thasm",328,what,C
330,42,1059,Asal usul dan Letak Geografis Bangsa Arab (1),"Bangsa Arab bisa dikategorikan sebagai bangsa yang nomaden (berpindah-pindah) yang termasuk dalam rumpun bangsa Caucasoid dalam sub ras Mediteraniean yang meliputi wilayah sekitar Laut Tengah, Afrika Utara, Armenia, Arabia dan Irania.Bangsa Arab menurut ahli sejarah dibagi menjadi beberapa kelompok:

Arab Aribah yang meliputi kaum Ad, kaum Tsamud, kaum Thasm. Arab Aribah ini juga disebut sebagai Arab Qahthaniyah yang bernenek moyang pada Qahthan atau juga bisa disebut dengan Yamaniah karena tinggal di Yaman. 

Arab Muta'arribah atau juga disebut dengan Arab Qahtaniyyah menurunkan kabilah Jurhum dan Ya'rib. Dari Ya'rib menurunkan suku besar Kahlan dan Himyar. Sedangkan yang termasuk suku Himyar adalah Qudla'ah, Tanukh, Kalb, Juhainah dan Udzrah. 

Arab Musta'ribah atau Adnaniyah berkembang menjadi dua suku besar, yaitu Kabi'ah dan Mudlar. Dari Kabi'ah muncul kabilah Asad dan kabila Wail. Kabilah Wail bercabang menjadi suku Bakr dan Taghlab. Mudlar bercabang menjadi kabila Qais Ailan yang menurunkan marga Hawazin dan Sulaiman dan kabilah Tamim. ",Nama lain dari Arab Musta'ribah adalah?,Adnaniyah,779,who,B
331,42,1059,Asal usul dan Letak Geografis Bangsa Arab (1),"Bangsa Arab bisa dikategorikan sebagai bangsa yang nomaden (berpindah-pindah) yang termasuk dalam rumpun bangsa Caucasoid dalam sub ras Mediteraniean yang meliputi wilayah sekitar Laut Tengah, Afrika Utara, Armenia, Arabia dan Irania.Bangsa Arab menurut ahli sejarah dibagi menjadi beberapa kelompok:

Arab Aribah yang meliputi kaum Ad, kaum Tsamud, kaum Thasm. Arab Aribah ini juga disebut sebagai Arab Qahthaniyah yang bernenek moyang pada Qahthan atau juga bisa disebut dengan Yamaniah karena tinggal di Yaman. 

Arab Muta'arribah atau juga disebut dengan Arab Qahtaniyyah menurunkan kabilah Jurhum dan Ya'rib. Dari Ya'rib menurunkan suku besar Kahlan dan Himyar. Sedangkan yang termasuk suku Himyar adalah Qudla'ah, Tanukh, Kalb, Juhainah dan Udzrah. 

Arab Musta'ribah atau Adnaniyah berkembang menjadi dua suku besar, yaitu Kabi'ah dan Mudlar. Dari Kabi'ah muncul kabilah Asad dan kabila Wail. Kabilah Wail bercabang menjadi suku Bakr dan Taghlab. Mudlar bercabang menjadi kabila Qais Ailan yang menurunkan marga Hawazin dan Sulaiman dan kabilah Tamim. ",Apa nama kabilah yang bercabang dari Kabilah Wail?,Bakr dan Taghlab,936,what,C
332,42,1059,Asal usul dan Letak Geografis Bangsa Arab (1),"Bangsa Arab bisa dikategorikan sebagai bangsa yang nomaden (berpindah-pindah) yang termasuk dalam rumpun bangsa Caucasoid dalam sub ras Mediteraniean yang meliputi wilayah sekitar Laut Tengah, Afrika Utara, Armenia, Arabia dan Irania.Bangsa Arab menurut ahli sejarah dibagi menjadi beberapa kelompok:

Arab Aribah yang meliputi kaum Ad, kaum Tsamud, kaum Thasm. Arab Aribah ini juga disebut sebagai Arab Qahthaniyah yang bernenek moyang pada Qahthan atau juga bisa disebut dengan Yamaniah karena tinggal di Yaman. 

Arab Muta'arribah atau juga disebut dengan Arab Qahtaniyyah menurunkan kabilah Jurhum dan Ya'rib. Dari Ya'rib menurunkan suku besar Kahlan dan Himyar. Sedangkan yang termasuk suku Himyar adalah Qudla'ah, Tanukh, Kalb, Juhainah dan Udzrah. 

Arab Musta'ribah atau Adnaniyah berkembang menjadi dua suku besar, yaitu Kabi'ah dan Mudlar. Dari Kabi'ah muncul kabilah Asad dan kabila Wail. Kabilah Wail bercabang menjadi suku Bakr dan Taghlab. Mudlar bercabang menjadi kabila Qais Ailan yang menurunkan marga Hawazin dan Sulaiman dan kabilah Tamim. ",Dari mana berasal nenek moyang kelompok Arab Aribah?,Qahthan,442,where,B
333,42,1059,Asal usul dan Letak Geografis Bangsa Arab (1),"Bangsa Arab bisa dikategorikan sebagai bangsa yang nomaden (berpindah-pindah) yang termasuk dalam rumpun bangsa Caucasoid dalam sub ras Mediteraniean yang meliputi wilayah sekitar Laut Tengah, Afrika Utara, Armenia, Arabia dan Irania.Bangsa Arab menurut ahli sejarah dibagi menjadi beberapa kelompok:

Arab Aribah yang meliputi kaum Ad, kaum Tsamud, kaum Thasm. Arab Aribah ini juga disebut sebagai Arab Qahthaniyah yang bernenek moyang pada Qahthan atau juga bisa disebut dengan Yamaniah karena tinggal di Yaman. 

Arab Muta'arribah atau juga disebut dengan Arab Qahtaniyyah menurunkan kabilah Jurhum dan Ya'rib. Dari Ya'rib menurunkan suku besar Kahlan dan Himyar. Sedangkan yang termasuk suku Himyar adalah Qudla'ah, Tanukh, Kalb, Juhainah dan Udzrah. 

Arab Musta'ribah atau Adnaniyah berkembang menjadi dua suku besar, yaitu Kabi'ah dan Mudlar. Dari Kabi'ah muncul kabilah Asad dan kabila Wail. Kabilah Wail bercabang menjadi suku Bakr dan Taghlab. Mudlar bercabang menjadi kabila Qais Ailan yang menurunkan marga Hawazin dan Sulaiman dan kabilah Tamim. ",Siapa saja suku besar yang termasuk dalam kelompok Arab Muta'arribah?,Jurhum dan Ya'rib,595,who,C
334,42,1059,Asal usul dan Letak Geografis Bangsa Arab (1),"Bangsa Arab bisa dikategorikan sebagai bangsa yang nomaden (berpindah-pindah) yang termasuk dalam rumpun bangsa Caucasoid dalam sub ras Mediteraniean yang meliputi wilayah sekitar Laut Tengah, Afrika Utara, Armenia, Arabia dan Irania.Bangsa Arab menurut ahli sejarah dibagi menjadi beberapa kelompok:

Arab Aribah yang meliputi kaum Ad, kaum Tsamud, kaum Thasm. Arab Aribah ini juga disebut sebagai Arab Qahthaniyah yang bernenek moyang pada Qahthan atau juga bisa disebut dengan Yamaniah karena tinggal di Yaman. 

Arab Muta'arribah atau juga disebut dengan Arab Qahtaniyyah menurunkan kabilah Jurhum dan Ya'rib. Dari Ya'rib menurunkan suku besar Kahlan dan Himyar. Sedangkan yang termasuk suku Himyar adalah Qudla'ah, Tanukh, Kalb, Juhainah dan Udzrah. 

Arab Musta'ribah atau Adnaniyah berkembang menjadi dua suku besar, yaitu Kabi'ah dan Mudlar. Dari Kabi'ah muncul kabilah Asad dan kabila Wail. Kabilah Wail bercabang menjadi suku Bakr dan Taghlab. Mudlar bercabang menjadi kabila Qais Ailan yang menurunkan marga Hawazin dan Sulaiman dan kabilah Tamim. ",Dimana wilayah yang termasuk dalam sub ras Mediteranean?,"Laut Tengah, Afrika Utara, Armenia, Arabia dan Irania",180,where,B
335,43,1530,Asal usul dan Letak Geografis Bangsa Arab (2),"Dalam pandangan ahli geografi, wilayah Arab sangat panas sekali, hal ini disebabkan kondisi wilayah Arab yang merupakan sambungan padang pasir yang luas dari Barat hingga gurun sahara di Afrika hingga ke Timur melewati Asia Tengah sampai Gurun Ghobi di Cina. Sedangkan uap air yang akan menurunkan hujan di bawa dari laut sekitarnya tidak bisa untuk memenuhi daratan berbatu dan padang pasir. Sedangkan ikilim yang terjadi di jazira Arab bisa di bagi menjadi lima kawasan: 1. Tihamah yaitu daerah yang sangat panas dan tidak berangin. Daerah ini membentang sepanjang Laut Merah sampai Najran Yaman. 2. Hijaz yaitu daerah yang terdiri dari bukit-bukit pasir, daerahn yang ada di tengah dan berhadap hadapan dengan dengan Laut Merah yang beriklim sedang. 3. Najad yaitu daerah yang tanahnya sangat tinggi terletak membentang dari gurun Samawah di Utara sampai Yaman di sebelah Selatan. 4. Yaman yaitu daerah yang hijau terletak di selatan Najad sebelah Timur Laut Merah, sebelah Selatan Oman, Hadramaut dan sebelah utara laut Hindia. 5. Arudh yaitu daerah yang secara geografis terpisah dari ketandusan Arab. Daerah ini melintang dari Yaman, Najd, Irak meliwati wilayah Yamamah, Oman dan Bahrain. Sedangkan dari sisi mata pencarian, penduduk jazirah arab banyak mengembalakan kambing dan berburu. Disamping itu banyak juga yang berdagang dan bertani, mereka ini banyak tingal dipesisir yang sering turun hujan. Oleh karena itu, jazirah Arab banyak yang sudah maju tetapi juga masih ada daerah yang miskin karena dilanda peperangan. ",Apa faktor penyebab wilayah Arab sangat panas?,padang pasir yang luas,130,what,C
336,43,1530,Asal usul dan Letak Geografis Bangsa Arab (2),"Dalam pandangan ahli geografi, wilayah Arab sangat panas sekali, hal ini disebabkan kondisi wilayah Arab yang merupakan sambungan padang pasir yang luas dari Barat hingga gurun sahara di Afrika hingga ke Timur melewati Asia Tengah sampai Gurun Ghobi di Cina. Sedangkan uap air yang akan menurunkan hujan di bawa dari laut sekitarnya tidak bisa untuk memenuhi daratan berbatu dan padang pasir. Sedangkan ikilim yang terjadi di jazira Arab bisa di bagi menjadi lima kawasan: 1. Tihamah yaitu daerah yang sangat panas dan tidak berangin. Daerah ini membentang sepanjang Laut Merah sampai Najran Yaman. 2. Hijaz yaitu daerah yang terdiri dari bukit-bukit pasir, daerahn yang ada di tengah dan berhadap hadapan dengan dengan Laut Merah yang beriklim sedang. 3. Najad yaitu daerah yang tanahnya sangat tinggi terletak membentang dari gurun Samawah di Utara sampai Yaman di sebelah Selatan. 4. Yaman yaitu daerah yang hijau terletak di selatan Najad sebelah Timur Laut Merah, sebelah Selatan Oman, Hadramaut dan sebelah utara laut Hindia. 5. Arudh yaitu daerah yang secara geografis terpisah dari ketandusan Arab. Daerah ini melintang dari Yaman, Najd, Irak meliwati wilayah Yamamah, Oman dan Bahrain. Sedangkan dari sisi mata pencarian, penduduk jazirah arab banyak mengembalakan kambing dan berburu. Disamping itu banyak juga yang berdagang dan bertani, mereka ini banyak tingal dipesisir yang sering turun hujan. Oleh karena itu, jazirah Arab banyak yang sudah maju tetapi juga masih ada daerah yang miskin karena dilanda peperangan. ",Berapa kawasan iklim yang terjadi di jazirah Arab?,lima,459,how many,B
337,43,1530,Asal usul dan Letak Geografis Bangsa Arab (2),"Dalam pandangan ahli geografi, wilayah Arab sangat panas sekali, hal ini disebabkan kondisi wilayah Arab yang merupakan sambungan padang pasir yang luas dari Barat hingga gurun sahara di Afrika hingga ke Timur melewati Asia Tengah sampai Gurun Ghobi di Cina. Sedangkan uap air yang akan menurunkan hujan di bawa dari laut sekitarnya tidak bisa untuk memenuhi daratan berbatu dan padang pasir. Sedangkan ikilim yang terjadi di jazira Arab bisa di bagi menjadi lima kawasan: 1. Tihamah yaitu daerah yang sangat panas dan tidak berangin. Daerah ini membentang sepanjang Laut Merah sampai Najran Yaman. 2. Hijaz yaitu daerah yang terdiri dari bukit-bukit pasir, daerahn yang ada di tengah dan berhadap hadapan dengan dengan Laut Merah yang beriklim sedang. 3. Najad yaitu daerah yang tanahnya sangat tinggi terletak membentang dari gurun Samawah di Utara sampai Yaman di sebelah Selatan. 4. Yaman yaitu daerah yang hijau terletak di selatan Najad sebelah Timur Laut Merah, sebelah Selatan Oman, Hadramaut dan sebelah utara laut Hindia. 5. Arudh yaitu daerah yang secara geografis terpisah dari ketandusan Arab. Daerah ini melintang dari Yaman, Najd, Irak meliwati wilayah Yamamah, Oman dan Bahrain. Sedangkan dari sisi mata pencarian, penduduk jazirah arab banyak mengembalakan kambing dan berburu. Disamping itu banyak juga yang berdagang dan bertani, mereka ini banyak tingal dipesisir yang sering turun hujan. Oleh karena itu, jazirah Arab banyak yang sudah maju tetapi juga masih ada daerah yang miskin karena dilanda peperangan. ",Apa nama kawasan yang membentang sepanjang Laut Merah sampai Najran Yaman?,Tihamah,476,what,B
